YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CARRIER_CD,CRS_DEP_TM,DEP_DELAY,DEP_DELAY_15,CRS_ARR_TM,ARR_DELAY,ARR_DELAY_15,CANCELLED,ORIGIN_AIRPORT_CD,DEST_AIRPORT_CD
2013,6,2,7,WN,1410,0,0,1750,2,0,0,MKE,TPA
2013,6,2,7,WN,1530,6,0,1635,-8,0,0,MSP,DEN
2013,6,2,7,WN,1120,-9,0,1220,-17,0,0,MSP,DEN
2013,6,2,7,WN,645,-5,0,745,-16,0,0,MSP,DEN
2013,6,2,7,WN,2000,-3,0,2115,-24,0,0,MSP,DEN
2013,6,2,7,WN,825,-2,0,945,-7,0,0,MSP,MCI
2013,6,2,7,WN,1835,1,0,1955,-5,0,0,MSP,MCI
2013,6,2,7,WN,1210,-5,0,1330,-4,0,0,MSP,MDW
2013,6,2,7,WN,935,-5,0,1100,-15,0,0,MSP,MDW
2013,6,2,7,WN,1440,4,0,1610,-8,0,0,MSP,MDW
2013,6,2,7,WN,1910,-4,0,2030,35,1,0,MSP,MDW
2013,6,2,7,WN,630,-3,0,800,-8,0,0,MSP,MDW
2013,6,2,7,WN,1345,1,0,1505,1,0,0,MSP,MDW
2013,6,2,7,WN,1735,0,0,1900,10,0,0,MSP,MDW
2013,6,2,7,WN,715,-1,0,820,3,0,0,MSP,MKE
2013,6,2,7,WN,1230,3,0,1335,1,0,0,MSP,MKE
2013,6,2,7,WN,1810,26,1,1915,19,1,0,MSP,MKE
2013,6,2,7,WN,1755,34,1,1915,19,1,0,MSP,PHX
2013,6,2,7,WN,1100,19,1,1215,10,0,0,MSP,PHX
2013,6,2,7,WN,1340,-4,0,1505,-8,0,0,MSP,STL
2013,6,2,7,WN,1610,-3,0,1735,-7,0,0,MSP,STL
2013,6,2,7,WN,815,-5,0,935,-3,0,0,MSP,STL
2013,6,2,7,WN,1810,30,1,1935,23,1,0,MSY,BNA
2013,6,2,7,WN,1540,46,1,1705,46,1,0,MSY,BNA
2013,6,2,7,WN,1110,-4,0,1235,-13,0,0,MSY,BNA
2013,6,2,7,WN,1235,1,0,1615,-20,0,0,MSY,BWI
2013,6,2,7,WN,1825,30,1,2205,115,1,0,MSY,BWI
2013,6,2,7,WN,635,0,0,1010,-13,0,0,MSY,BWI
2013,6,2,7,WN,2030,15,1,2145,20,1,0,MSY,DAL
2013,6,2,7,WN,1335,11,0,1500,7,0,0,MSY,DAL
2013,6,2,7,WN,945,4,0,1105,4,0,0,MSY,DAL
2013,6,2,7,WN,1845,96,1,2005,87,1,0,MSY,DAL
2013,6,2,7,WN,1545,49,1,1705,46,1,0,MSY,DAL
2013,6,2,7,WN,1210,8,0,1335,-1,0,0,MSY,DAL
2013,6,2,7,WN,605,-1,0,745,1,0,0,MSY,DEN
2013,6,2,7,WN,1925,3,0,2115,-9,0,0,MSY,DEN
2013,6,2,7,WN,725,-3,0,1130,-17,0,0,MSY,EWR
2013,6,2,7,WN,2010,19,1,2300,16,1,0,MSY,FLL
2013,6,2,7,WN,1510,-4,0,1800,-12,0,0,MSY,FLL
2013,6,2,7,WN,935,9,0,1230,-1,0,0,MSY,FLL
2013,6,2,7,WN,1800,3,0,1915,-7,0,0,MSY,HOU
2013,6,2,7,WN,1225,2,0,1335,-2,0,0,MSY,HOU
2013,6,2,7,WN,925,0,0,1035,3,0,0,MSY,HOU
2013,6,2,7,WN,1550,-1,0,1700,-10,0,0,MSY,HOU
2013,6,2,7,WN,830,18,1,940,28,1,0,MSY,HOU
2013,6,2,7,WN,2035,29,1,2145,22,1,0,MSY,HOU
2013,6,2,7,WN,1650,51,1,1805,36,1,0,MSY,HOU
2013,6,2,7,WN,1405,22,1,1515,19,1,0,MSY,HOU
2013,6,2,7,WN,1945,21,1,2125,13,0,0,MSY,LAS
2013,6,2,7,WN,650,-2,0,825,17,1,0,MSY,LAS
2013,6,2,7,WN,1350,9,0,1550,7,0,0,MSY,LAX
2013,6,2,7,WN,1500,0,0,1655,-7,0,0,MSY,MCI
2013,6,2,7,WN,1735,35,1,2015,98,1,0,MSY,MCO
2013,6,2,7,WN,1945,-5,0,2225,-1,0,0,MSY,MCO
2013,6,2,7,WN,600,-1,0,845,-10,0,0,MSY,MCO
2013,6,2,7,WN,1505,0,0,1755,37,1,0,MSY,MCO
2013,6,2,7,WN,1005,3,0,1220,-12,0,0,MSY,MDW
2013,6,2,7,WN,1730,55,1,1940,98,1,0,MSY,MDW
2013,6,2,7,WN,630,0,0,840,7,0,0,MSY,MDW
2013,6,2,7,WN,1025,0,0,1235,-6,0,0,MSY,MKE
2013,6,2,7,WN,1640,-3,0,1755,5,0,0,MSY,PHX
2013,6,2,7,WN,1100,-1,0,1245,-10,0,0,MSY,STL
2013,6,2,7,WN,1755,0,0,1940,-14,0,0,MSY,STL
2013,6,2,7,WN,1950,-1,0,2215,-1,0,0,MSY,TPA
2013,6,2,7,WN,1110,27,1,1340,15,1,0,MSY,TPA
2013,6,2,7,WN,1430,0,0,1700,-5,0,0,MSY,TPA
2013,6,2,7,WN,900,-2,0,1130,-6,0,0,MSY,TPA
2013,6,2,7,WN,1735,10,0,2045,7,0,0,OAK,ABQ
2013,6,2,7,WN,1440,13,0,1755,27,1,0,OAK,ABQ
2013,6,2,7,WN,930,3,0,1500,-8,0,0,OAK,AUS
2013,6,2,7,WN,1415,2,0,1520,-6,0,0,OAK,BUR
2013,6,2,7,WN,2015,-6,0,2120,-9,0,0,OAK,BUR
2013,6,2,7,WN,1205,1,0,1310,-1,0,0,OAK,BUR
2013,6,2,7,WN,1025,-4,0,1130,-13,0,0,OAK,BUR
2013,6,2,7,WN,1125,-1,0,1230,-6,0,0,OAK,BUR
2013,6,2,7,WN,1605,-2,0,1710,-2,0,0,OAK,BUR
2013,6,2,7,WN,1755,2,0,1900,0,0,0,OAK,BUR
2013,6,2,7,WN,940,0,0,1045,-1,0,0,OAK,BUR
2013,6,2,7,WN,1840,4,0,1945,-1,0,0,OAK,BUR
2013,6,2,7,WN,1250,-1,0,1355,-2,0,0,OAK,BUR
2013,6,2,7,WN,2050,24,1,2155,18,1,0,OAK,BUR
2013,6,2,7,WN,1950,-1,0,2310,-2,0,0,OAK,DEN
2013,6,2,7,WN,1035,1,0,1355,0,0,0,OAK,DEN
2013,6,2,7,WN,605,1,0,940,-5,0,0,OAK,DEN
2013,6,2,7,WN,1505,23,1,1825,19,1,0,OAK,DEN
2013,6,2,7,WN,1735,-2,0,2320,-14,0,0,OAK,HOU
2013,6,2,7,WN,1200,-1,0,1325,-4,0,0,OAK,LAS
2013,6,2,7,WN,700,-2,0,820,0,0,0,OAK,LAS
2013,6,2,7,WN,600,-1,0,725,-5,0,0,OAK,LAS
2013,6,2,7,WN,1810,-2,0,1935,-5,0,0,OAK,LAS
2013,6,2,7,WN,1050,-6,0,1215,-7,0,0,OAK,LAS
2013,6,2,7,WN,1515,20,1,1640,16,1,0,OAK,LAS
2013,6,2,7,WN,2115,-6,0,2235,-12,0,0,OAK,LAS
2013,6,2,7,WN,910,-2,0,1040,-7,0,0,OAK,LAS
2013,6,2,7,WN,1715,-2,0,1840,-2,0,0,OAK,LAS
2013,6,2,7,WN,1240,0,0,1355,-6,0,0,OAK,LAX
2013,6,2,7,WN,2200,0,0,2315,0,0,0,OAK,LAX
2013,6,2,7,WN,1025,2,0,1150,4,0,0,OAK,LAX
2013,6,2,7,WN,1525,-1,0,1640,-6,0,0,OAK,LAX
2013,6,2,7,WN,1600,9,0,1715,7,0,0,OAK,LAX
2013,6,2,7,WN,2055,20,1,2215,15,1,0,OAK,LAX
2013,6,2,7,WN,1850,20,1,2005,20,1,0,OAK,LAX
2013,6,2,7,WN,1345,0,0,1500,-1,0,0,OAK,LAX
2013,6,2,7,WN,900,-1,0,1020,-17,0,0,OAK,LAX
2013,6,2,7,WN,1730,0,0,1850,4,0,0,OAK,LAX
2013,6,2,7,WN,650,1,0,1210,1,0,0,OAK,MCI
2013,6,2,7,WN,1215,0,0,1815,0,0,0,OAK,MDW
2013,6,2,7,WN,1430,24,1,2030,71,1,0,OAK,MDW
2013,6,2,7,WN,1745,-1,0,2340,1,0,0,OAK,MDW
2013,6,2,7,WN,1025,-1,0,1140,1,0,0,OAK,ONT
2013,6,2,7,WN,1845,7,0,2000,-2,0,0,OAK,ONT
2013,6,2,7,WN,1230,0,0,1340,3,0,0,OAK,ONT
2013,6,2,7,WN,2050,0,0,2205,-4,0,0,OAK,ONT
2013,6,2,7,WN,1330,-1,0,1445,-4,0,0,OAK,ONT
2013,6,2,7,WN,1525,17,1,1635,15,1,0,OAK,ONT
2013,6,2,7,WN,1520,-3,0,1650,0,0,0,OAK,PDX
2013,6,2,7,WN,1925,3,0,2055,4,0,0,OAK,PDX
2013,6,2,7,WN,2205,8,0,2335,5,0,0,OAK,PDX
2013,6,2,7,WN,1130,-4,0,1300,-2,0,0,OAK,PDX
2013,6,2,7,WN,855,-1,0,1030,-2,0,0,OAK,PDX
2013,6,2,7,WN,1335,11,0,1530,3,0,0,OAK,PHX
2013,6,2,7,WN,1645,17,1,1840,15,1,0,OAK,PHX
2013,6,2,7,WN,830,0,0,1025,2,0,0,OAK,PHX
2013,6,2,7,WN,2145,-3,0,2340,-10,0,0,OAK,PHX
2013,6,2,7,WN,700,1,0,855,-5,0,0,OAK,PHX
2013,6,2,7,WN,935,0,0,1130,-7,0,0,OAK,PHX
2013,6,2,7,WN,1025,-3,0,1155,-8,0,0,OAK,SAN
2013,6,2,7,WN,1320,-4,0,1445,-6,0,0,OAK,SAN
2013,6,2,7,WN,705,-6,0,830,-10,0,0,OAK,SAN
2013,6,2,7,WN,1935,26,1,2105,16,1,0,OAK,SAN
2013,6,2,7,WN,1515,0,0,1640,2,0,0,OAK,SAN
2013,6,2,7,WN,1435,1,0,1600,-2,0,0,OAK,SAN
2013,6,2,7,WN,1230,-2,0,1355,-4,0,0,OAK,SAN
2013,6,2,7,WN,820,-1,0,945,-2,0,0,OAK,SAN
2013,6,2,7,WN,2050,13,0,2215,13,0,0,OAK,SAN
2013,6,2,7,WN,1125,-3,0,1250,-2,0,0,OAK,SAN
2013,6,2,7,WN,1705,24,1,1830,16,1,0,OAK,SAN
2013,6,2,7,WN,630,-1,0,810,-21,0,0,OAK,SAN
2013,6,2,7,WN,855,-2,0,1055,2,0,0,OAK,SEA
2013,6,2,7,WN,630,-4,0,830,-11,0,0,OAK,SEA
2013,6,2,7,WN,1010,-3,0,1205,-10,0,0,OAK,SEA
2013,6,2,7,WN,1540,14,0,1735,14,0,0,OAK,SEA
2013,6,2,7,WN,1925,31,1,2115,33,1,0,OAK,SEA
2013,6,2,7,WN,2130,5,0,2320,2,0,0,OAK,SEA
2013,6,2,7,WN,1255,1,0,1450,-1,0,0,OAK,SEA
2013,6,2,7,WN,1125,1,0,1405,6,0,0,OAK,SLC
2013,6,2,7,WN,2125,-3,0,5,-10,0,0,OAK,SLC
2013,6,2,7,WN,1505,10,0,1740,13,0,0,OAK,SLC
2013,6,2,7,WN,2050,17,1,2215,12,0,0,OAK,SNA
2013,6,2,7,WN,1650,-2,0,1810,1,0,0,OAK,SNA
2013,6,2,7,WN,1130,0,0,1250,-1,0,0,OAK,SNA
2013,6,2,7,WN,1025,0,0,1150,-4,0,0,OAK,SNA
2013,6,2,7,WN,730,1,0,900,-11,0,0,OAK,SNA
2013,6,2,7,WN,940,-2,0,1115,-18,0,0,OAK,SNA
2013,6,2,7,WN,1355,-1,0,1520,-13,0,0,OAK,SNA
2013,6,2,7,WN,1925,12,0,2050,4,0,0,OAK,SNA
2013,6,2,7,WN,910,0,0,1305,-14,0,0,OKC,BWI
2013,6,2,7,WN,1730,2,0,1820,1,0,0,OKC,DAL
2013,6,2,7,WN,1135,-8,0,1230,-19,0,0,OKC,DAL
2013,6,2,7,WN,1940,-4,0,2030,-13,0,0,OKC,DAL
2013,6,2,7,WN,710,0,0,740,-2,0,0,OKC,DEN
2013,6,2,7,WN,1440,0,0,1510,2,0,0,OKC,DEN
2013,6,2,7,WN,1805,82,1,1840,74,1,0,OKC,DEN
2013,6,2,7,WN,1210,-1,0,1330,-8,0,0,OKC,HOU
2013,6,2,7,WN,1420,40,1,1545,33,1,0,OKC,HOU
2013,6,2,7,WN,1945,153,1,2105,147,1,0,OKC,HOU
2013,6,2,7,WN,1105,2,0,1135,2,0,0,OKC,LAS
2013,6,2,7,WN,1905,37,1,1940,37,1,0,OKC,LAS
2013,6,2,7,WN,1455,103,1,1600,94,1,0,OKC,MCI
2013,6,2,7,WN,1045,-1,0,1155,-11,0,0,OKC,MCI
2013,6,2,7,WN,1550,-2,0,1740,-2,0,0,OKC,MDW
2013,6,2,7,WN,1655,16,1,1710,18,1,0,OKC,PHX
2013,6,2,7,WN,805,-3,0,820,8,0,0,OKC,PHX
2013,6,2,7,WN,1710,-2,0,1835,-10,0,0,OKC,STL
2013,6,2,7,WN,630,0,0,800,-9,0,0,OKC,STL
2013,6,2,7,WN,1320,-5,0,1350,-12,0,0,OMA,DEN
2013,6,2,7,WN,2040,63,1,2115,51,1,0,OMA,DEN
2013,6,2,7,WN,745,2,0,815,1,0,0,OMA,DEN
2013,6,2,7,WN,1200,-2,0,1250,-12,0,0,OMA,LAS
2013,6,2,7,WN,740,9,0,835,-7,0,0,OMA,LAS
2013,6,2,7,WN,1545,-6,0,1640,-15,0,0,OMA,LAS
2013,6,2,7,WN,700,0,0,820,-1,0,0,OMA,MDW
2013,6,2,7,WN,1740,7,0,1900,4,0,0,OMA,MDW
2013,6,2,7,WN,1945,5,0,2105,40,1,0,OMA,MDW
2013,6,2,7,WN,600,-3,0,725,-14,0,0,OMA,MDW
2013,6,2,7,WN,945,-5,0,1105,-12,0,0,OMA,MDW
2013,6,2,7,WN,1315,-7,0,1440,-18,0,0,OMA,MDW
2013,6,2,7,WN,1825,5,0,1905,9,0,0,OMA,PHX
2013,6,2,7,WN,1735,1,0,1845,-5,0,0,OMA,STL
2013,6,2,7,WN,830,-1,0,935,0,0,0,OMA,STL
2013,6,2,7,WN,650,-1,0,800,-3,0,0,OMA,STL
2013,6,2,7,WN,625,-2,0,940,-13,0,0,ONT,DEN
2013,6,2,7,WN,1515,2,0,1825,-5,0,0,ONT,DEN
2013,6,2,7,WN,820,-1,0,915,-2,0,0,ONT,LAS
2013,6,2,7,WN,1210,7,0,1310,3,0,0,ONT,LAS
2013,6,2,7,WN,2025,0,0,2125,-1,0,0,ONT,LAS
2013,6,2,7,WN,1640,20,1,1740,12,0,0,ONT,LAS
2013,6,2,7,WN,1015,9,0,1115,3,0,0,ONT,LAS
2013,6,2,7,WN,715,-4,0,820,-17,0,0,ONT,LAS
2013,6,2,7,WN,1515,-2,0,2105,24,1,0,ONT,MDW
2013,6,2,7,WN,1800,0,0,1915,-9,0,0,ONT,OAK
2013,6,2,7,WN,940,-1,0,1050,-6,0,0,ONT,OAK
2013,6,2,7,WN,1355,14,0,1505,12,0,0,ONT,OAK
2013,6,2,7,WN,2015,-3,0,2125,-9,0,0,ONT,OAK
2013,6,2,7,WN,1050,1,0,1200,-4,0,0,ONT,OAK
2013,6,2,7,WN,1210,1,0,1320,-5,0,0,ONT,OAK
2013,6,2,7,WN,1540,-3,0,1650,-7,0,0,ONT,PHX
2013,6,2,7,WN,855,0,0,1010,-14,0,0,ONT,PHX
2013,6,2,7,WN,1135,6,0,1245,1,0,0,ONT,PHX
2013,6,2,7,WN,1650,9,0,1800,2,0,0,ONT,PHX
2013,6,2,7,WN,2045,0,0,2155,-2,0,0,ONT,PHX
2013,6,2,7,WN,1050,12,0,1155,8,0,0,ONT,SJC
2013,6,2,7,WN,1945,89,1,2050,89,1,0,ONT,SJC
2013,6,2,7,WN,1410,0,0,1515,1,0,0,ONT,SJC
2013,6,2,7,WN,2150,7,0,2255,4,0,0,ONT,SJC
2013,6,2,7,WN,1940,22,1,2050,24,1,0,ONT,SMF
2013,6,7,5,VX,730,13,0,845,8,0,0,DFW,LAX
2013,6,7,5,VX,900,-6,0,1400,-10,0,0,LAX,DFW
2013,6,7,5,VX,1145,0,0,1645,-5,0,0,LAX,DFW
2013,6,7,5,VX,1505,-5,0,1620,-13,0,0,DFW,LAX
2013,6,7,5,VX,1715,20,1,2215,27,1,0,LAX,DFW
2013,6,7,5,VX,1735,1,0,1850,-17,0,0,DFW,LAX
2013,6,7,5,VX,700,22,1,829,26,1,0,LAS,SFO
2013,6,7,5,VX,900,-2,0,1125,6,0,0,IAD,LAX
2013,6,7,5,VX,855,-1,0,1025,1,0,0,SFO,LAS
2013,6,7,5,VX,1110,-5,0,1240,9,0,0,LAS,SFO
2013,6,7,5,VX,1335,-3,0,1510,-2,0,0,SFO,LAS
2013,6,7,5,VX,1440,4,0,1610,3,0,0,SFO,LAS
2013,6,7,5,VX,1550,-2,0,1720,-9,0,0,LAS,SFO
2013,6,7,5,VX,1440,2,0,2245,26,1,0,SFO,IAD
2013,6,7,5,VX,1650,0,0,1820,-5,0,0,SFO,LAS
2013,6,7,5,VX,1905,-3,0,2035,-18,0,0,LAS,SFO
2013,6,7,5,VX,2025,-4,0,2155,-17,0,0,LAS,SFO
2013,6,7,5,VX,1810,-2,0,1940,-3,0,0,SFO,LAS
2013,6,7,5,VX,1655,-1,0,1825,0,0,0,LAS,SFO
2013,6,7,5,VX,645,0,0,805,-6,0,0,SFO,LAX
2013,6,7,5,VX,1050,0,0,1210,59,1,0,SFO,LAX
2013,6,7,5,VX,700,2,0,815,0,0,0,LAX,SFO
2013,6,7,5,VX,1105,20,1,1220,13,0,0,LAX,SFO
2013,6,7,5,VX,1320,1,0,1440,17,1,0,SFO,LAX
2013,6,7,5,VX,1310,22,1,1425,9,0,0,LAX,SFO
2013,6,7,5,VX,1510,4,0,1630,13,0,0,SFO,LAX
2013,6,7,5,VX,1540,6,0,1655,-4,0,0,LAX,SFO
2013,6,7,5,VX,900,82,1,1015,67,1,0,LAX,SFO
2013,6,7,5,VX,1605,-4,0,1725,6,0,0,SFO,LAX
2013,6,7,5,VX,1810,5,0,1925,-6,0,0,LAX,SFO
2013,6,7,5,VX,1910,0,0,2030,9,0,0,SFO,LAX
2013,6,7,5,VX,1950,-6,0,2105,-19,0,0,LAX,SFO
2013,6,7,5,VX,2055,-4,0,2210,-9,0,0,LAX,SFO
2013,6,7,5,VX,2100,-3,0,2220,-1,0,0,SFO,LAX
2013,6,7,5,VX,705,0,0,835,6,0,0,SFO,SAN
2013,6,7,5,VX,920,48,1,1055,40,1,0,SAN,SFO
2013,6,7,5,VX,1005,56,1,1135,58,1,0,SFO,SAN
2013,6,7,5,VX,1515,12,0,1645,11,0,0,SFO,SAN
2013,6,7,5,VX,1745,-3,0,1915,-6,0,0,SFO,SAN
2013,6,7,5,VX,1220,61,1,1355,48,1,0,SAN,SFO
2013,6,7,5,VX,1730,8,0,1905,-6,0,0,SAN,SFO
2013,6,7,5,VX,1945,-2,0,2115,-7,0,0,SFO,SAN
2013,6,7,5,VX,2000,-4,0,2135,-19,0,0,SAN,SFO
2013,6,7,5,VX,1705,1,0,1930,-17,0,0,IAD,LAX
2013,6,8,6,VX,800,132,1,1555,137,1,0,LAX,IAD
2013,6,8,6,VX,2200,0,0,550,-5,0,0,LAX,IAD
2013,6,8,6,VX,740,-3,0,1055,-28,0,0,JFK,SFO
2013,6,8,6,VX,800,-6,0,1050,-28,0,0,PHL,LAX
2013,6,8,6,VX,820,9,0,1630,20,1,0,LAX,PHL
2013,6,8,6,VX,1425,-3,0,2235,10,0,0,LAX,PHL
2013,6,8,6,VX,1725,15,1,2015,-7,0,0,PHL,LAX
2013,6,8,6,VX,700,9,0,1535,25,1,0,SFO,JFK
2013,6,8,6,VX,930,-2,0,1745,11,0,0,SFO,PHL
2013,6,8,6,VX,1840,12,0,2150,3,0,0,PHL,SFO
2013,6,8,6,VX,915,-8,0,1215,-12,0,0,EWR,LAX
2013,6,8,6,VX,935,-8,0,1800,-20,0,0,LAX,EWR
2013,6,8,6,VX,1300,-5,0,1555,-21,0,0,EWR,LAX
2013,6,8,6,VX,1655,0,0,1805,-11,0,0,LAX,SJC
2013,6,8,6,VX,1235,1,0,2100,-6,0,0,LAX,EWR
2013,6,8,6,VX,1855,-9,0,2205,-9,0,0,EWR,LAX
2013,6,8,6,VX,2335,5,0,759,6,0,0,LAX,EWR
2013,6,8,6,VX,1110,1,0,1310,4,0,0,SFO,SEA
2013,6,8,6,VX,800,3,0,1634,12,0,0,SFO,EWR
2013,6,8,6,VX,1355,-2,0,1605,-14,0,0,SEA,SFO
2013,6,8,6,VX,700,-1,0,940,-7,0,0,SEA,LAX
2013,6,8,6,VX,1400,-3,0,2235,-13,0,0,SFO,EWR
2013,6,8,6,VX,2130,33,1,559,10,0,0,SFO,EWR
2013,6,8,6,VX,730,-4,0,1045,-45,0,0,EWR,SFO
2013,6,8,6,VX,1030,0,0,1345,-26,0,0,EWR,SFO
2013,6,8,6,VX,800,-4,0,920,-5,0,0,SFO,LAX
2013,6,8,6,VX,1729,3,0,2055,-25,0,0,EWR,SFO
2013,6,8,6,VX,700,-5,0,835,-16,0,0,SAN,SFO
2013,6,8,6,VX,800,-2,0,1610,1,0,0,SFO,DCA
2013,6,8,6,VX,800,-4,0,1035,-23,0,0,ORD,SFO
2013,6,8,6,VX,735,-2,0,1340,6,0,0,SFO,ORD
2013,6,8,6,VX,1150,0,0,1755,-7,0,0,SFO,ORD
2013,6,8,6,VX,1435,-1,0,1710,-19,0,0,ORD,SFO
2013,6,8,6,VX,1600,-4,0,2205,-8,0,0,SFO,ORD
2013,6,8,6,VX,1850,4,0,2125,-17,0,0,ORD,SFO
2013,6,8,6,VX,1015,-5,0,1535,5,0,0,SFO,AUS
2013,6,8,6,VX,1700,-1,0,1900,-29,0,0,AUS,SFO
2013,6,8,6,VX,920,-2,0,1755,-6,0,0,SFO,JFK
2013,6,8,6,VX,920,1,0,1140,-14,0,0,ORD,LAX
2013,6,8,6,VX,1040,0,0,1640,0,0,0,LAX,ORD
2013,6,8,6,VX,1655,12,0,2255,25,1,0,LAX,ORD
2013,6,8,6,VX,1450,-10,0,1600,-3,0,0,SJC,LAX
2013,6,8,6,VX,1030,9,0,1350,-24,0,0,JFK,SFO
2013,6,8,6,VX,1735,-3,0,1955,-24,0,0,ORD,LAX
2013,6,8,6,VX,950,40,1,1220,27,1,0,JFK,LAS
2013,6,8,6,VX,1320,5,0,1450,4,0,0,LAS,SFO
2013,6,8,6,VX,1425,23,1,2229,29,1,0,LAS,JFK
2013,6,8,6,VX,1205,31,1,1335,27,1,0,SFO,LAS
2013,6,8,6,VX,1430,1,0,2305,1,0,0,SFO,JFK
2013,6,8,6,VX,1630,19,1,1959,4,0,0,JFK,SFO
2013,6,8,6,VX,1855,-2,0,2215,-3,0,0,JFK,SFO
2013,6,8,6,VX,1705,-3,0,2005,-24,0,0,DCA,SFO
2013,6,8,6,VX,945,-2,0,1815,20,1,0,SFO,MCO
2013,6,8,6,VX,1910,27,1,2155,-4,0,0,MCO,SFO
2013,6,8,6,VX,840,7,0,1645,40,1,0,LAX,MCO
2013,6,8,6,VX,635,-3,0,745,4,0,0,SJC,LAX
2013,6,8,6,VX,1740,36,1,1950,45,1,0,MCO,LAX
2013,6,8,6,VX,720,-3,0,945,-14,0,0,FLL,LAX
2013,6,8,6,VX,1015,-1,0,1820,13,0,0,LAX,FLL
2013,6,8,6,VX,1915,10,0,2140,-20,0,0,FLL,LAX
2013,6,8,6,VX,2200,2,0,600,-1,0,0,LAX,FLL
2013,6,8,6,VX,935,-6,0,1235,-17,0,0,FLL,SFO
2013,6,8,6,VX,2345,-6,0,820,-8,0,0,SFO,FLL
2013,6,8,6,VX,2300,-7,0,735,-7,0,0,SFO,JFK
2013,6,8,6,VX,850,8,0,1225,-14,0,0,BOS,SFO
2013,6,8,6,VX,935,-6,0,1815,-11,0,0,SFO,BOS
2013,6,8,6,VX,1910,-6,0,2245,-29,0,0,BOS,SFO
2013,6,8,6,VX,2255,-2,0,735,-19,0,0,SFO,BOS
2013,6,8,6,VX,825,5,0,1655,0,0,0,LAX,BOS
2013,6,8,6,VX,715,2,0,1030,-11,0,0,BOS,LAX
2013,6,8,6,VX,1110,-2,0,1425,-25,0,0,BOS,LAX
2013,6,8,6,VX,1305,2,0,2135,6,0,0,LAX,BOS
2013,6,8,6,VX,1750,0,0,2105,-2,0,0,BOS,LAX
2013,6,8,6,VX,2125,-4,0,550,0,0,0,LAX,BOS
2013,6,8,6,VX,715,-1,0,1010,-23,0,0,JFK,LAX
2013,6,8,6,VX,735,0,0,1559,11,0,0,LAX,JFK
2013,6,8,6,VX,1040,-4,0,1905,3,0,0,LAX,JFK
2013,6,8,6,VX,925,4,0,1220,4,0,0,JFK,LAX
2013,6,8,6,VX,1300,-4,0,1555,-28,0,0,JFK,LAX
2013,6,8,6,VX,1335,5,0,2200,23,1,0,LAX,JFK
2013,6,8,6,VX,1655,43,1,2005,18,1,0,JFK,LAX
2013,6,8,6,VX,2001,0,0,2305,-21,0,0,JFK,LAX
2013,6,8,6,VX,1520,10,0,2345,26,1,0,LAX,JFK
2013,6,8,6,VX,2340,11,0,759,26,1,0,LAX,JFK
2013,6,8,6,VX,1310,35,1,1420,24,1,0,LAS,LAX
2013,6,8,6,VX,1125,34,1,1230,39,1,0,LAX,LAS
2013,6,8,6,VX,1655,7,0,1805,8,0,0,LAS,LAX
2013,6,8,6,VX,1505,21,1,1610,23,1,0,LAX,LAS
2013,6,8,6,VX,1855,-5,0,2000,-18,0,0,LAX,LAS
2013,6,8,6,VX,745,0,0,855,-12,0,0,LAX,SJC
2013,6,8,6,VX,1255,0,0,1405,-12,0,0,LAX,SJC
2013,6,8,6,VX,935,25,1,1045,34,1,0,SJC,LAX
2013,6,8,6,VX,50,-2,0,625,-1,0,0,ANC,SFO
2013,6,8,6,VX,2000,10,0,2355,-5,0,0,SFO,ANC
2013,6,8,6,VX,710,-1,0,955,-20,0,0,IAD,SFO
2013,6,8,6,VX,1000,-7,0,1245,-28,0,0,IAD,SFO
2013,6,8,6,VX,720,0,0,1245,7,0,0,SFO,DFW
2013,6,8,6,VX,700,-1,0,845,-16,0,0,DFW,SFO
2013,6,8,6,VX,1335,9,0,1520,-7,0,0,DFW,SFO
2013,6,8,6,VX,830,-4,0,1030,-10,0,0,SFO,SEA
2013,6,8,6,VX,1430,-8,0,1630,-23,0,0,SFO,SEA
2013,6,8,6,VX,1640,-3,0,1840,-17,0,0,SFO,SEA
2013,6,8,6,VX,2015,-8,0,2215,-21,0,0,SFO,SEA
2013,6,8,6,VX,630,-6,0,840,-22,0,0,SEA,SFO
2013,6,8,6,VX,1115,0,0,1325,-18,0,0,SEA,SFO
2013,6,8,6,VX,1715,0,0,1925,-12,0,0,SEA,SFO
2013,6,8,6,VX,1925,-3,0,2135,-12,0,0,SEA,SFO
2013,6,8,6,VX,1830,-2,0,2115,-22,0,0,IAD,SFO
2013,6,8,6,VX,735,3,0,1005,-5,0,0,LAX,SEA
2013,6,8,6,VX,1250,33,1,1515,31,1,0,LAX,SEA
2013,6,8,6,VX,1050,2,0,1330,-4,0,0,SEA,LAX
2013,6,8,6,VX,1655,0,0,1920,-2,0,0,LAX,SEA
2013,6,8,6,VX,1600,34,1,1840,24,1,0,SEA,LAX
2013,6,8,6,VX,700,-2,0,920,-17,0,0,LAX,PDX
2013,6,8,6,VX,715,-8,0,935,-12,0,0,PDX,LAX
2013,6,8,6,VX,1730,-3,0,1950,-23,0,0,LAX,PDX
2013,6,8,6,VX,1730,-5,0,1950,-3,0,0,PDX,LAX
2013,6,8,6,VX,1500,1,0,1645,-16,0,0,SFO,PDX
2013,6,8,6,VX,1005,-5,0,1150,-10,0,0,PDX,SFO
